Blackland Fire Dragon;Flame Ghost;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Wood Remains;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Dark Assailant;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Yaranzo;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Three-Legged Zombies;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Magical Ghost;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Corroding Shark;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Bone Mouse;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;The Wandering Doomed;Dragon Zombie;1600;0;Monster;false
Blackland Fire Dragon;Harpie Lady;Harpie's Pet Dragon;2000;2500;Monster;false
Blackland Fire Dragon;Harpie Lady Sisters;Harpie's Pet Dragon;2000;2500;Monster;false
Blackland Fire Dragon;Great White;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Rare Fish;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Root Water;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Enchanting Mermaid;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;White Dolphin;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Bottom Dweller;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Rainbow Marine Mermaid;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Crazy Fish;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Misairuzame;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Tongyo;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Wow Warrior;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Marine Beast;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Amazon of the Seas;Kairyu-Shin;1800;1500;Monster;false
Blackland Fire Dragon;Guardian of the Throne Room;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Ancient Tool;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Gatekeeper;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cyber Soldier of Darkworld;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Megasonic Eye;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Pendulum Machine;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Saber Slasher;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Yaiba Robo;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cyber Soldier;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Blocker;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Spike Clubber;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cyber-Stein;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cyber Commander;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Jinzo #7;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cannon Soldier;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Brave Scizzar;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Dharma Cannon;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Mechanical Snail;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Disk Magician;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Blast Sphere;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Space Megatron;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Blast Juggler;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Robotic Knight;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Ground Attacker Bugroth;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Holograh;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Steel Scorpion;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Giant Mech-Soldier;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Mechanical Spider;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Giga-tech Wolf;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Shovel Crusher;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Golgoil;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Dice Armadillo;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Cyber Saurus;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Steel Ogre Grotto #1;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Patrol Robo;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Machine Attacker;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Gear Golem the Moving Fortress;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Bat;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Metal Fish;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Mech Bass;Metal Dragon;1850;1700;Monster;false
Blackland Fire Dragon;Oscillo Hero #2;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;The Immortal of Thunder;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Electric Snake;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Tripwire Beast;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Electric Lizard;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;LaLa Li-oon;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Kaminarikozou;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Mega Thunderball;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Bolt Escargot;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Bolt Penguin;Thunder Dragon;1600;1500;Monster;false
Blackland Fire Dragon;Fire Kraken;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Boulder Tortoise;Spike Seadra;1600;1300;Monster;false
Blackland Fire Dragon;Octoberser;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Akihiron;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Giant Red Seasnake;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Turtle Bird;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Violent Rain;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;High Tide Gyojin;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Fairy of the Fountain;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Hyosube;Sea King Dragon;2000;1700;Monster;false
Blackland Fire Dragon;Prisman;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Rock Ogre Grotto #1;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Giant Soldier of Stone;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Ancient Jar;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Haniwa;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Dissolverock;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Stone Armadiller;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Rock Ogre Grotto #2;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Destroyer Golem;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Barrel Rock;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Minomushi Warrior;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Stone Ghost;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;The Statue of Easter Island;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Muka Muka;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Sand Stone;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Pot the Trick;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Morphing Jar;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;The Thing That Hides in the Mud;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Stone Ogre Grotto;Stone D.;2000;2300;Monster;false
Blackland Fire Dragon;Stone Statue of the Aztecs;Stone D.;2000;2300;Monster;false
Koumori Dragon;Tyhone #2;Red-Eyes B. Dragon;2400;2000;Monster;false
Koumori Dragon;Time Wizard;Thousand Dragon;2400;2000;Monster;false
Koumori Dragon;Shadow Specter;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Skull Servant;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Zombie Warrior;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;The Snake Hair;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Armored Zombie;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Clown Zombie;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Graveyard and the Hand of Invitation;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;The 13th Grave;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Fiend's Hand;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Blue-Eyed Silver Zombie;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Temple of Skulls;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Dokuroizo the Grim Reaper;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Fire Reaper;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Mech Mole Zombie;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Phantom Ghost;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Flame Ghost;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Wood Remains;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Dark Assailant;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Yaranzo;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Three-Legged Zombies;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Magical Ghost;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Corroding Shark;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Bone Mouse;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;The Wandering Doomed;Dragon Zombie;1600;0;Monster;false
Koumori Dragon;Harpie Lady;Harpie's Pet Dragon;2000;2500;Monster;false
Koumori Dragon;Harpie Lady Sisters;Harpie's Pet Dragon;2000;2500;Monster;false
Koumori Dragon;Great White;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Rare Fish;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Root Water;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Enchanting Mermaid;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;White Dolphin;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Bottom Dweller;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Rainbow Marine Mermaid;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Crazy Fish;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Misairuzame;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Tongyo;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Wow Warrior;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Marine Beast;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Amazon of the Seas;Kairyu-Shin;1800;1500;Monster;false
Koumori Dragon;Guardian of the Throne Room;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Ancient Tool;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Gatekeeper;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cyber Soldier of Darkworld;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Megasonic Eye;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Pendulum Machine;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Saber Slasher;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Yaiba Robo;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cyber Soldier;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Blocker;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Spike Clubber;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cyber-Stein;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cyber Commander;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Jinzo #7;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cannon Soldier;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Brave Scizzar;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Dharma Cannon;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Mechanical Snail;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Disk Magician;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Blast Sphere;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Space Megatron;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Blast Juggler;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Robotic Knight;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Ground Attacker Bugroth;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Holograh;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Steel Scorpion;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Giant Mech-Soldier;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Mechanical Spider;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Giga-tech Wolf;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Shovel Crusher;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Golgoil;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Dice Armadillo;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Cyber Saurus;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Steel Ogre Grotto #1;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Patrol Robo;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Machine Attacker;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Gear Golem the Moving Fortress;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Bat;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Metal Fish;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Mech Bass;Metal Dragon;1850;1700;Monster;false
Koumori Dragon;Oscillo Hero #2;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;The Immortal of Thunder;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Electric Snake;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Tripwire Beast;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Electric Lizard;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;LaLa Li-oon;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Kaminarikozou;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Mega Thunderball;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Bolt Escargot;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Bolt Penguin;Thunder Dragon;1600;1500;Monster;false
Koumori Dragon;Fire Kraken;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Boulder Tortoise;Spike Seadra;1600;1300;Monster;false
Koumori Dragon;Octoberser;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Akihiron;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Giant Red Seasnake;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Turtle Bird;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Violent Rain;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;High Tide Gyojin;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Fairy of the Fountain;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Hyosube;Sea King Dragon;2000;1700;Monster;false
Koumori Dragon;Prisman;Stone D.;2000;2300;Monster;false
Koumori Dragon;Rock Ogre Grotto #1;Stone D.;2000;2300;Monster;false
Koumori Dragon;Giant Soldier of Stone;Stone D.;2000;2300;Monster;false
Koumori Dragon;Ancient Jar;Stone D.;2000;2300;Monster;false
Koumori Dragon;Haniwa;Stone D.;2000;2300;Monster;false
Koumori Dragon;Dissolverock;Stone D.;2000;2300;Monster;false
Koumori Dragon;Stone Armadiller;Stone D.;2000;2300;Monster;false
Koumori Dragon;Rock Ogre Grotto #2;Stone D.;2000;2300;Monster;false
Koumori Dragon;Destroyer Golem;Stone D.;2000;2300;Monster;false
Koumori Dragon;Barrel Rock;Stone D.;2000;2300;Monster;false
Koumori Dragon;Minomushi Warrior;Stone D.;2000;2300;Monster;false
Koumori Dragon;Stone Ghost;Stone D.;2000;2300;Monster;false
Koumori Dragon;The Statue of Easter Island;Stone D.;2000;2300;Monster;false
Koumori Dragon;Muka Muka;Stone D.;2000;2300;Monster;false
Koumori Dragon;Sand Stone;Stone D.;2000;2300;Monster;false
Koumori Dragon;Pot the Trick;Stone D.;2000;2300;Monster;false
Koumori Dragon;Morphing Jar;Stone D.;2000;2300;Monster;false
Koumori Dragon;The Thing That Hides in the Mud;Stone D.;2000;2300;Monster;false
Koumori Dragon;Stone Ogre Grotto;Stone D.;2000;2300;Monster;false
Koumori Dragon;Stone Statue of the Aztecs;Stone D.;2000;2300;Monster;false
Curse of Dragon;Tyhone #2;Red-Eyes B. Dragon;2400;2000;Monster;false
Curse of Dragon;Time Wizard;Thousand Dragon;2400;2000;Monster;false
Curse of Dragon;Gaia the Fierce Knight;Gaia the Dragon Champion;2600;2100;Monster;false
Curse of Dragon;Oscillo Hero #2;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Sanga of the Thunder;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Thunder Dragon;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;The Immortal of Thunder;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Electric Snake;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Thunder Nyan Nyan;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Tripwire Beast;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Electric Lizard;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;LaLa Li-oon;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Kaminarikozou;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Kaminari Attack;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Mega Thunderball;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Bolt Escargot;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Bolt Penguin;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Curse of Dragon;Fire Kraken;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Boulder Tortoise;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Catapult Turtle;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Octoberser;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Akihiron;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Roaring Ocean Snake;Aqua Dragon;2250;1900;Monster;false
"Curse of Dragon;30,000-Year White Turtle;Aqua Dragon;2250;1900;Monster;false"
Curse of Dragon;Turtle Bird;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Giant Turtle Who Feeds on Flames;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;High Tide Gyojin;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Amphibious Bugroth;Aqua Dragon;2250;1900;Monster;false
Curse of Dragon;Dark Plant;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Rose Spectre of Dunn;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Mushroom Man;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Man-Eating Plant;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Firegrass;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Man Eater;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Arlownay;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Yashinoki;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Ancient Tree of Enlightenment;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Green Phantom King;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Rainbow Flower;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Barrel Lily;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Laughing Flower;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Bean Soldier;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Griggle;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Darkworld Thorns;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Abyss Flower;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Living Vase;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Snakeyashi;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Trent;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Queen of Autumn Leaves;B. Dragon Jungle King;2100;1800;Monster;false
Curse of Dragon;Tentacle Plant;B. Dragon Jungle King;2100;1800;Monster;false
Red-Eyes B. Dragon;Meteor Dragon;Meteor B. Dragon;3500;2000;Monster;false
Red-Eyes B. Dragon;Summoned Skull;B. Skull Dragon;3200;2500;Monster;false
Red-Eyes B. Dragon;Oscillo Hero #2;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Sanga of the Thunder;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Thunder Dragon;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;The Immortal of Thunder;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Electric Snake;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Thunder Nyan Nyan;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Tripwire Beast;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Electric Lizard;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;LaLa Li-oon;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Kaminarikozou;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Kaminari Attack;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Mega Thunderball;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Bolt Escargot;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Red-Eyes B. Dragon;Bolt Penguin;Twin-Headed Thunder Dragon;2800;2100;Monster;false
Darkfire Dragon;Tyhone #2;Red-Eyes B. Dragon;2400;2000;Monster;false
Darkfire Dragon;Time Wizard;Thousand Dragon;2400;2000;Monster;false
Darkfire Dragon;Shadow Specter;Dragon Zombie;1600;0;Monster;false
